"count";"username";"datetime";"text"
"816";"sheikh.payam";"13:14:11 14-01-2021";"❤️❤️❤️👏👏 بانک ملی"
"817";"sheikh.payam";"13:14:28 14-01-2021";"قسمت کتابخونه عالی هستش❤️👍👌👏😍"
"818";"sheikh.payam";"13:14:43 14-01-2021";"حیف که اونجا نیستیم😔"
"819";"parastoo.400";"13:14:50 14-01-2021";"خوبه"
"820";"sheikh.payam";"13:14:50 14-01-2021";"@capitan.kocholo"
"821";"sheikh.payam";"13:14:52 14-01-2021";"@monyr.taleb"
"822";"sheikh.payam";"13:14:55 14-01-2021";"@leyla.azizy"
"823";"kabootarkashan70";"13:15:32 14-01-2021";"بازدید مجازی انجام دادم خیلی زیبا بود و بخش کافی شاپ نظرمو جلب کرد😍"
"824";"mojtaba.gh.kabinet";"13:17:55 14-01-2021";"ضمن تبریک باید بگم که خیلی محیط شیک، عالی و منحصر بفردی داره و بخش کتابخونه ایده خیلی جالبی بوده واسه همچین محیطی👏👏"
"825";"fatameh.660";"13:19:34 14-01-2021";"عالیه"
"826";"ravan_shenasi7569";"13:19:56 14-01-2021";"به روز و عالی💕💕💕"
"827";"fatameh.660";"13:20:18 14-01-2021";"عالیه"
"828";"___miss____n___";"13:21:06 14-01-2021";"خیلی زیبا بود حس خوبی داشت واقعا همه چی تموم و همه جور امکاناتی داشت حتی کافی شاپ و کتابخونه ک خیلی نابه، همه جور خودپرداز و باجه ای بود و محیط دنج و ارام بخش و زیباااااا💜💜 موفق باشید، تبریک میگم، کاش تو شهر ماهم شعبه بزنید #ملی_پلاس"
"829";"zahra.0028";"13:24:48 14-01-2021";"عالیه"
"830";"_.maryam._.banoo._";"13:26:50 14-01-2021";"بسیارعالی وخوبه موفق باشین"
"831";"delaram2m";"13:30:46 14-01-2021";"سلام تبریک میگم بانک ملی واقعا فوق العادس، شعبه ملی پلاس درجه یک بود و تقسیم بندیش عالی بود قسمت خودپرداز ها و کیوسک ها و بخش های دیگش خیلی مرتب با طراحی عالی😍 قسمت های رفاهیش مثل کتابخونه ها و کافی شاپ🤗🤩 حس خوبی داره دیدن این همه پیشرفت و امکانات😍💗 با ارزوی موفقیت روز افزون💙"
"832";"aliye.bakhshi";"13:31:23 14-01-2021";"بسیار عالی"
"833";"aliye.bakhshi";"13:31:31 14-01-2021";"@jffahimeh"
"834";"aliye.bakhshi";"13:31:37 14-01-2021";"@art_gallery_aliiis"
"835";"omid_bolouki";"13:32:17 14-01-2021";"واقعا حرف ندارید"
"836";"omid_bolouki";"13:32:24 14-01-2021";"واقعا حرف ندارید @omid.tiki"
"837";"omid_bolouki";"13:32:29 14-01-2021";"واقعا حرف ندارید @afsane.a"
"838";"omid_bolouki";"13:32:37 14-01-2021";"واقعا حرف ندارید @saman_aziimy"
"839";"omid_bolouki";"13:32:44 14-01-2021";"واقعا حرف ندارید @arezoo.hematy"
"840";"omid_bolouki";"13:32:51 14-01-2021";"واقعا حرف ندارید @farzaneharefi"
"841";"omid_bolouki";"13:33:05 14-01-2021";"😍😍 درجه یک @mohammad.sadeghpoor.e"
"842";"omid_bolouki";"13:33:11 14-01-2021";"😍😍 درجه یک @___ali.rh"
"843";"omid_bolouki";"13:33:16 14-01-2021";"😍😍 درجه یک @rf_farshidnasb"
"844";"omid_bolouki";"13:33:24 14-01-2021";"😍😍 درجه یک @_setare_1991"
"845";"omid_bolouki";"13:33:31 14-01-2021";"😍😍 درجه یک @maryamrahmatiii2525"
"846";"zahra.0028";"13:35:19 14-01-2021";"خوبه"
"847";"zahra.0028";"13:36:21 14-01-2021";"خوبه"
"848";"art_gallery_aliiis";"13:36:25 14-01-2021";"بسیار زیبا و منحصر ب فرد"
"849";"art_gallery_aliiis";"13:36:36 14-01-2021";"@najme2130"
"850";"art_gallery_aliiis";"13:36:47 14-01-2021";"@khateremohamm"
"851";"art_gallery_aliiis";"13:36:52 14-01-2021";"@roksans.br27"
"852";"zahra.0028";"13:37:06 14-01-2021";"عالیه"
"853";"ahmadali.08";"13:39:33 14-01-2021";"خوبه"
"854";"s._maryam._s";"13:40:30 14-01-2021";"بسیار عالی👏"
"855";"nasim.ab5";"13:40:48 14-01-2021";"عالیه"
"856";"mohammadali.880";"13:43:40 14-01-2021";"عالی بود"
"857";"farzaneharefi";"13:49:16 14-01-2021";"بی نظیرید @arezoo.hematy"
"858";"farzaneharefi";"13:49:41 14-01-2021";"فوق العاده است @somayye.khg"
"859";"farzaneharefi";"13:50:00 14-01-2021";"معرکه است @afsaneh__arefi"
"860";"farzaneharefi";"13:50:30 14-01-2021";"عالیه @mina_ramini_"
"861";"farzaneharefi";"13:50:57 14-01-2021";"فوق العاده است @maryamrahmatiii2525"
"862";"farzaneharefi";"13:51:26 14-01-2021";"بی نظیره @saman_aziimy"
"863";"farzaneharefi";"13:52:04 14-01-2021";"خیلی عالیه @imman.mirzayi"
"864";"farzaneharefi";"13:52:23 14-01-2021";"معرکه است @omid_bolouki"
"865";"farzaneharefi";"13:52:37 14-01-2021";"محشره @aliboolouki"
"866";"farzaneharefi";"13:52:57 14-01-2021";"عالیه @_alibolouki_"
"867";"farzaneharefi";"13:53:31 14-01-2021";"فوق العاده است @hirad_jamshidy"
"868";"farzaneharefi";"13:54:39 14-01-2021";"بی نظیره @aliboolouki"
"869";"farzaneharefi";"13:55:22 14-01-2021";"عالیه @saman_aziimy"
"870";"farzaneharefi";"13:56:04 14-01-2021";"مبارکه و عالی @donyarefi"
"871";"farzaneharefi";"13:56:55 14-01-2021";"بسیار زیبا @abedi134600"
"872";"farzaneharefi";"13:57:25 14-01-2021";"خیلی قشنگه و شیک @maryamrahmatiii2525"
"873";"farzaneharefi";"13:57:50 14-01-2021";"بسیار عالی @m.arefi55"
"874";"rf_farshidnasb";"14:02:50 14-01-2021";"@omid_bolouki perfct❤️"
"875";"pesaram_hesam87";"14:20:12 14-01-2021";"عالی فوق العاده👌👌👌👏👏👏"
"876";"shokoufeh364";"14:45:32 14-01-2021";"مثل رویاهاست ع"
"877";"shokoufeh364";"14:46:13 14-01-2021";"حس ارامش❤️"
"878";"pesare_bahmani_man";"15:12:57 14-01-2021";"عالی بود"
"879";"mahsa128084";"15:14:40 14-01-2021";"عالی بود"
"880";"yasna_4565";"15:15:23 14-01-2021";"نواوری"
"881";"yasna_4565";"15:15:25 14-01-2021";"خلاقیت"
"882";"yasna_4565";"15:15:32 14-01-2021";"احسنت به شما"
"883";"yasna_4565";"15:15:35 14-01-2021";"خیلی عالیه"
"884";"yasna_4565";"15:15:44 14-01-2021";"عالیه"
"885";"yasna_4565";"15:15:50 14-01-2021";"بی نظیر"
"886";"yasna_4565";"15:15:53 14-01-2021";"فوق العاده"
"887";"kasr_a22";"15:18:07 14-01-2021";"حرف نداشت"
"888";"asghar.masoumi";"15:36:49 14-01-2021";"🏘🏘🏘🏚🏠🏠بازدید مجازی داشتم از این شعبه بسیار عالی بود به امید روزی که چنین شعبه هایی در کل ایران دایر شود . 🏠🏠🏠🏚"
"889";"royaye.kodakane";"16:08:00 14-01-2021";"واقعا خسته نباشید و خدا قوت👏👏👏"
"890";"royaye.kodakane";"16:08:12 14-01-2021";"بانک ملی واقعا بهترینه😍😍❤️"
"891";"royaye.kodakane";"16:08:49 14-01-2021";"کتابخونه عالی بود کافی شاپ هم بی‌نظیر با لوگوی بکر و ماندگار👏👏👌👌👌❤️❤️😍😍😍"
"892";"royaye.kodakane";"16:09:00 14-01-2021";"@noyan_2021"
"893";"royaye.kodakane";"16:09:05 14-01-2021";"@noroozi.72"
"894";"girl_boy_73";"16:13:27 14-01-2021";"واقعا یه طرح و کار ماندگاری هستش💗💗"
"895";"girl_boy_73";"16:13:34 14-01-2021";"@msadra6072"
"896";"girl_boy_73";"16:13:37 14-01-2021";"@hasti__68686_"
"897";"girl_boy_73";"16:13:41 14-01-2021";"@amir.porya13"
"898";"girl_boy_73";"16:13:44 14-01-2021";"@elyas8313"
"899";"baharestan998";"16:20:14 14-01-2021";"بانک ملی واقعا عالیه"
"900";"anooshhovanes";"16:21:58 14-01-2021";"عالی"
"901";"msadra6072";"16:25:32 14-01-2021";"بسیار عالی💚"
"902";"msadra6072";"16:25:41 14-01-2021";"درود بر شما💚💚"
"903";"msadra6072";"16:25:47 14-01-2021";"@summer_a_winter"
"904";"msadra6072";"16:25:50 14-01-2021";"@lilibit346"
"905";"msadra6072";"16:25:53 14-01-2021";"@hoseinpour222"
"906";"nasi.m8501";"16:31:19 14-01-2021";"عالی"
"907";"hzghzendeghi";"16:40:01 14-01-2021";"عالیه خیلی خوبه لوگوی ملی پلاس خیلی جداب و مشتری مداره حس قدرت وایرانی بودن به ادم میده"
"908";"erfan.sharif";"16:40:32 14-01-2021";"واقعا رندر سه بعدی خوبی بود"
"909";"jalilianz_";"16:42:49 14-01-2021";"لوگو بسیار عالی و حرفه ای😍"
"910";"zeiny.am";"17:17:12 14-01-2021";"اعتماد به بانکداری نوین😍"
"911";"reyhane.gh02";"17:51:16 14-01-2021";"تبریک میگم خیلی عالیه آرامششو دوست دارم😍💗🌹"
"912";"reyhane.gh02";"17:51:34 14-01-2021";"@ashraf.pur"
"913";"reyhane.gh02";"17:51:46 14-01-2021";"@miss.o_official"
"914";"reyhane.gh02";"17:51:56 14-01-2021";"@fateme.p171"
"915";"reyhane.gh02";"17:52:07 14-01-2021";"@samin.ghe"
"916";"reyhane.gh02";"17:52:18 14-01-2021";"@yegane.gh0_o"
"917";"reyhane.gh02";"17:52:29 14-01-2021";"@sama.gh11"
"918";"mahsa__rmz";"18:03:20 14-01-2021";"😍😍😍😍😍"
"919";"mahsa__rmz";"18:03:28 14-01-2021";"خیلی زیباس"
"920";"mahsa__rmz";"18:03:35 14-01-2021";"❤️❤️❤️❤️"
"921";"mahsa__rmz";"18:03:59 14-01-2021";"👏👏👏👏👏"
"922";"madar9856";"18:07:06 14-01-2021";"عالی"
"923";"madar9856";"18:07:10 14-01-2021";"عاااالی"
"924";"madar9856";"18:07:13 14-01-2021";"عالی"
"925";"madar9856";"18:07:14 14-01-2021";"👏عالی"
"926";"madar9856";"18:07:20 14-01-2021";"عاااااالیه"
"927";"madar9856";"18:07:23 14-01-2021";"دست مریزاد"
"928";"freedom_______fighter";"18:15:30 14-01-2021";"ضمن تبربک بابت افتتاح ملی پلاس، تصور من یه چیزی مثل بانک بیست و چهار بود ولی کاملا غافلگیر شدم ، از طراحی داخلی شعبه و مبلمان و بخشهای جذاب کافی شاپ و کتابخانه خیلی لذت بردم احساس کردم تو یه فیلم سینمایی دارم میچرخم ، بخش مشاوره درباره اپلیکیشن خیلی خوبه چون من همیشه کلی سوال راجع به این مورد دارم"
"929";"freedom_______fighter";"18:15:44 14-01-2021";"@babak.9009"
"930";"freedom_______fighter";"18:15:51 14-01-2021";"@lavazem_tahrir_edari_ali"
"931";"freedom_______fighter";"18:15:59 14-01-2021";"@gallery_atreto_"
"932";"freedom_______fighter";"18:17:06 14-01-2021";"@nasrin0764"
"933";"farzaneharefi";"18:46:05 14-01-2021";"درجه یک و عالی @saman_aziimy"
"934";"aram16babakhani";"19:25:04 14-01-2021";"👍👍👍👍"
"935";"aram16babakhani";"19:25:20 14-01-2021";"عالییییی"
"936";"cctvkavir";"19:41:29 14-01-2021";"واقعا خیلی عالییی"
"937";"zahra_a3997";"19:45:47 14-01-2021";"👌👌👌👌"
"938";"tahminusefi";"19:48:44 14-01-2021";"چقدر خوب که مدیران به فکر تغییر و پیشرفت افتادن 👌🏼👌🏼👌🏼"
"939";"zahra_a3997";"19:51:51 14-01-2021";"👍👍"
"940";"z_aryan_mehr";"20:01:17 14-01-2021";"لوگو بسیار عالی و حرفه ای🤩"
"941";"99.mohabat";"20:06:18 14-01-2021";"حیف که فعلا نمیشه حضوری برم ملی پلاس، ولی تو سایت از طریق مجازی دیدم، خیلی خیلی قشنگ بود ، هم ارام بخش بود هم پر انرژی ، مبلمان زیبا و رنگهای شاد حس خیلی خوبی بهم داد ، و از همه مهمتر اینکه کتابخونه و کافی شاپ هم داره ، یه قسمت وب استند هم بود که نمیدونم محدود به کارهای بانکیه یا نه، ولی برای من قسمت صدور کارت هدیه و کافی شاپ خیلی جذاب بود ، منتظر افتتاح شعبه های دیگه ملی پلاس هستم🙏🏻"
"942";"bankmelli1307";"20:07:32 14-01-2021";"@99.mohabat انشاله شرایط برای بازدید حضوری به زودی مهیا بشه"
"943";"moein1991";"20:08:33 14-01-2021";"اگه اون عکسا رو دیدی حالت بد شد لایک کن و ریپلای کن❌❌❌❌❌❌❌❌"
"944";"lilhossein";"20:08:36 14-01-2021";"#پیشرفت_اینجاست 👑"
"945";"99.mohabat";"20:09:05 14-01-2021";"@hemase_qomi"
"946";"99.mohabat";"20:09:31 14-01-2021";"@gwdrzy5360"
"947";"99.mohabat";"20:09:51 14-01-2021";"@farimah2224"
"948";"99.mohabat";"20:10:33 14-01-2021";"@sbarefy"
"949";"99.mohabat";"20:15:17 14-01-2021";"🙏🏻"
"950";"aliakbar.takhtehmehr";"20:33:29 14-01-2021";"یک کلام عاشقشم"
"951";"tayebe_ashoori";"20:35:17 14-01-2021";"از بانک انتظار بیشتر از اینا رو داشتم😐 جایزه هاشون زیادی ارزنده س⁦🤦🏻‍♀️⁩ بانک ها با اون وام های پرسودی که میدن به مردم هنوزم گدا هستن؟!😒"
"952";"mohamadjavadebrs";"20:40:46 14-01-2021";"بی نظیر بود . از تمام جوانب بررسی کردم. ملی پلاس= یک بانک از دهه های آینده"
"953";"nora_1.5.6.8";"21:09:09 14-01-2021";"لوگو حرفی برای گفتن نذاشته بود عالی بود😍"
"954";"fatem_e3208";"21:29:00 14-01-2021";"@fatem_e3694"
"955";"fatem_e3208";"21:29:03 14-01-2021";"@paresa___6657"
"956";"fatem_e3208";"21:29:10 14-01-2021";"@mina777054"
"957";"fatem_e3208";"21:29:50 14-01-2021";"بسیارعالی،آدم لذت میبره...😍😍😍💐"
"958";"fatem_e3208";"21:29:53 14-01-2021";"@sah.ar5488"
"959";"fatem_e3208";"21:29:56 14-01-2021";"@nazan_in6434"
"960";"reza._.azizi_";"22:17:21 14-01-2021";"بسیار جالب و دیدنی خواهد بود"
"961";"fate_meh6698";"22:45:05 14-01-2021";"دمتون گرم ایول فوق العاده بود . عاشقش شدم ."
"962";"patriot1988";"23:09:38 14-01-2021";"من افتتاح شعبه رو از آپارات دیدم، خیلی عالی بود، الانم از سایتتون مجازی دیدم، راستش احساس میکنی وارد لگو لند یا چیزی شبیه این شدی، رنگهای زنده و شور و شادابی که تو محیط هست واقعا همه رو مجذوب میکنه، و الان دیدم که ساعت کاری هم جدا از ساعت اداریه که خیلی کاربردیه، فرضا ساعت هشت شب یهو باید هدیه بخری،بهترین گزینه کارت هدیه س که میشه تهیه کرد، قسمت صدور کارت هدیه و کتابخانه برای من خیلی جذاب بود ، امیدوارم تو شهرستانها هم ملی پلاس افتتاح بشه تا ماهم بتونیم استفاده کنیم"
"963";"patriot1988";"23:10:29 14-01-2021";"@greta_nailstoudio"
"964";"patriot1988";"23:10:59 14-01-2021";"@fati.milad7788"
"965";"patriot1988";"23:11:33 14-01-2021";"@tom.azi"
"966";"patriot1988";"23:11:52 14-01-2021";"@alireza2012112"
"967";"patriot1988";"23:12:15 14-01-2021";"@lonelyx._.xgirl"
"968";"minasadeghi1099";"23:23:36 14-01-2021";"@parvanepirnia@parvane4214"
"969";"minasadeghi1099";"23:23:42 14-01-2021";"@parvane4214"
"970";"minasadeghi1099";"23:23:45 14-01-2021";"@roya8747"
"971";"minasadeghi1099";"23:23:48 14-01-2021";"@saeedeh_bayani"
"972";"minasadeghi1099";"23:23:51 14-01-2021";"@samaneh.saada"
"973";"minasadeghi1099";"23:23:54 14-01-2021";"@samanilghaz"
"974";"minasadeghi1099";"23:24:01 14-01-2021";"@sama.nili1363@saanaz.kh"
"975";"minasadeghi1099";"23:24:04 14-01-2021";"@saanaz.kh"
"976";"minasadeghi1099";"23:24:07 14-01-2021";"@samira_eshterabeh1367"
"977";"minasadeghi1099";"23:24:12 14-01-2021";"@shima_lit"
"978";"minasadeghi1099";"23:24:16 14-01-2021";"@parijooon33"
"979";"minasadeghi1099";"23:24:18 14-01-2021";"@nazi.123nazi4"
"980";"hana.rdd";"23:51:10 14-01-2021";"@sgnd.hh"
"981";"hana.rdd";"23:51:13 14-01-2021";"@___goli___mh"
"982";"hana.rdd";"23:51:19 14-01-2021";"سلام استوري شد"
"983";"hana.rdd";"23:51:38 14-01-2021";"موفق باشيددد💙💙💙"
"984";"hana.rdd";"23:51:47 14-01-2021";"@armina.rr"
"985";"hana.rdd";"23:52:04 14-01-2021";"@roya.re68"
"986";"bano___1363";"00:02:39 15-01-2021";"عالی"
"987";"bano___1363";"00:02:41 15-01-2021";"شیک"
"988";"bano___1363";"00:02:42 15-01-2021";"تک"
"989";"shad22171";"00:29:40 15-01-2021";"عالی"
"990";"ordibeheshti225";"00:32:43 15-01-2021";"خیلی عالی"
"991";"ftzhasa";"00:57:17 15-01-2021";"احساس فخر می کند.@ft200088"
"992";"you_can_call_him_shahriar";"01:35:46 15-01-2021";"اون عکسا ریده به شعبه"
"993";"samin.ghe";"01:37:31 15-01-2021";"خیلی قشنگ آفرین به این ایده و سلیقه😍👏"
"994";"samin.ghe";"01:38:19 15-01-2021";"ادم اینجا احساس آرامش و راحتی میکنه"
"995";"samin.ghe";"01:38:46 15-01-2021";"@masumeghaisari1268"
"996";"samin.ghe";"01:38:58 15-01-2021";"@seti0_o"
"997";"samin.ghe";"01:39:11 15-01-2021";"@masumeghe"
"998";"samin.ghe";"01:39:26 15-01-2021";"@nazi_aren"
"999";"samin.ghe";"01:39:44 15-01-2021";"@masume98"
"1000";"samin.ghe";"01:40:17 15-01-2021";"@baran13710424"
"1001";"sjjjjja100";"01:40:17 15-01-2021";"احساس غرور وافتخاربداشتن افرادی خلاق ونخبه @sydjfrshhnwry"
"1002";"samin.ghe";"01:45:27 15-01-2021";"@masumeghaisari"
"1003";"samin.ghe";"01:46:38 15-01-2021";"@mohi134547151345"
"1004";"samin.ghe";"01:46:52 15-01-2021";"@masume.ghesari9"
"1005";"_.ansari1346";"08:41:02 15-01-2021";"بانک ملی بانک من.بسیار عالی.با آرزوی موفقیت بیشتر🌹🌹🌹"
"1006";"miss_moalemm";"10:00:37 15-01-2021";"عالی"
"1007";"miss_moalemm";"10:00:40 15-01-2021";"تک"
"1008";"miss_moalemm";"10:00:41 15-01-2021";"زیبا"
"1009";"miss_moalemm";"10:00:44 15-01-2021";"عاااالی"
"1010";"miss_moalemm";"10:00:45 15-01-2021";"😍❤️"
"1011";"miss_moalemm";"10:00:53 15-01-2021";"فوق العاده"
"1012";"miladhardani_76";"10:12:34 15-01-2021";"سلام خیلی عالی. پیشرفت های بیشتر ان ش"
"1013";"mahsa.re1987";"11:10:46 15-01-2021";"@nazanin.baneshi90"
"1014";"mahsa.re1987";"11:10:52 15-01-2021";"@mhrban.mn"
"1015";"mahsa.re1987";"11:12:20 15-01-2021";"@zahra.rd2019"
"1016";"mahsa.re1987";"11:14:23 15-01-2021";"چه خوب عالی که بانک ملی هرروز بروز تر میشه این خیلی عالی که پیشرفت یک بانک نظاره گر باشیم واز خدمات بهتر اون استفاده کنیم ..👌👌👌🌹🌹"
"1017";"mahsa.re1987";"11:15:19 15-01-2021";"موفقیت این ملی پلاس تبریک میگم ...با افتخار ..همیشه بدرخشید❤️👌👌👌"
"1018";"zahra_dokht11";"11:35:28 15-01-2021";"عالی"
"1019";"sa.mi22205";"11:38:24 15-01-2021";"خیلی خوب"
"1020";"noyan_2021";"11:44:35 15-01-2021";"لوگوی قشنگی بود 😍"
"1021";"noyan_2021";"11:44:58 15-01-2021";"واقعا کارتون حرف نداره ❤️ بانک ملی"
"1022";"noyan_2021";"11:45:20 15-01-2021";"کتابخونه و کافی شاپ کنار هم عالیه😍😍😍😍"
"1023";"noyan_2021";"11:45:28 15-01-2021";"یه کار ماندگار"
"1024";"noyan_2021";"11:45:30 15-01-2021";"😍😍😍😍❤️❤️"
"1025";"love____s69";"11:47:54 15-01-2021";"عالی"
"1026";"love____s69";"11:47:57 15-01-2021";"عالیه"
"1027";"love____s69";"11:47:59 15-01-2021";"فوق العاده"
"1028";"love____s69";"11:48:05 15-01-2021";"نواوری و خلاقیت"
"1029";"farid_3431";"12:05:02 15-01-2021";"محیط زیبا و آرامبخش و مشتری مدار ، قسمت کتابخانه واقعا عالی👌👌👍👍"
"1030";"farid_3431";"12:07:02 15-01-2021";"@azarpor.milad @farshad_azarbar @dr.aliaz56 @lotf1517"
"1031";"dehghan4018";"12:26:07 15-01-2021";"#ملی_پلاس جای پیشرفته ای هست جهت پاسخ به نیازهای بانکی مردم انشاءالله در یزد هم افتتاح بشه"
"1032";"roia0021";"13:53:37 15-01-2021";"خیلی عالی لگوتون😍"
"1033";"fatemeh.mghdm";"13:55:24 15-01-2021";"من واقعا خوشحالم که بانک ملی توی ایران حداقل بیشتر از بقیه هم به سیستم غیرحضوری و اپش اهمیت میده، همم به فکر پیشرفت هست و همینطور بازخورد گرفتن از مردم. امیدوارم این شیوه دائمی باشه و قوی تر. ایده ی این ملی پلاس واقعا خوبه و فضاش حس خوبی میده، به ویژه سبک مدرنش"
"1034";"fatemeh.mghdm";"13:55:55 15-01-2021";"@fatemeh.mghdm @zahra_arani"
"1035";"iamalirezanaderi";"14:07:36 15-01-2021";"❤️"
"1036";"iamalirezanaderi";"14:07:42 15-01-2021";"احسن"
"1037";"theycallmexamani";"15:06:55 15-01-2021";"😂😂"
"1038";"roya_elahi72";"16:58:04 15-01-2021";"عالی بود"
"1039";"roya_elahi72";"16:58:07 15-01-2021";"فوق العاده"
"1040";"roya_elahi72";"16:58:15 15-01-2021";"غیرقابل وصف"
"1041";"roya_elahi72";"16:58:20 15-01-2021";"فوق العادهههههه"
"1042";"roya_elahi72";"16:58:22 15-01-2021";"پرفکت"
"1043";"roya_elahi72";"16:58:28 15-01-2021";"خلاقیت عالی"
"1044";"roya_elahi72";"16:58:36 15-01-2021";"نواوری عالی"
"1045";"smnh243";"17:55:18 15-01-2021";"عالی"
"1046";"sa.eeed88";"17:56:46 15-01-2021";"عالی"
"1047";"fatemehroya513";"17:58:24 15-01-2021";"بی نظیر و عالی"
"1048";"kaivan.aminpoor";"18:05:31 15-01-2021";"در شعبه ملی پلاس چند حس باهم درگير وتاثير گذاری افزایش سطح رضایت مشتری نسبت به نوآوری‌های روزافزون و فناوری های نو ظهور در فرداهای نزدیک جهت ارائه خدمات بيشتر دیده می شود💪💪تجربه تکنولوژی های شعبه ملی پلاس با به روزترین سیستم ها از حيث اينکه در راستای خلق ارزش برای مشتریان و عمل را با هم ترکيب کرده، باعث ماندگاری يادگيری و تنوع بخشی انقلابی در بانک ملی ایران شده👌👌 پر واضح است که يکی از مهمترين اهداف بانک ملی کمک به کاربرد هر چه بيشتر و بهتر پيشرفتهای تکنولوژی جهت ارتقاء نیاز مشتریان خود میباشد و چشم‌اندازهای این بانک با سرعتی فراتر از نور آرزوها را به هدف تبدیل کرده و محیطی بسیار زیبا و کارآمد در ملی پلاس را شاهد هستیم، مضافأ لازم به توضیح میباشد کانون جوانه ها و اپلیکیشن هپ هم غیر قابل توصیف هستن👌👌خیلی دوست داشتم تصویری برایتان ارسال کنم از احساس تجربه ای که در اختیار مشتریان خود قرار داده اید جهت پاسخگویی نیازهای جدید و متغیر ولی متاسفانه ما بیش از ۶۰۰کیلومتر با تهران فاصله داریم و امیدوارم ادامه دار باشدو شاهد افتتاح شعبه ملی پلاس در کردستان و شهرستان سقز باشیم🤲🤲آرزو میکنم زیبایی و وسعت آسمان وقتی ماه و ستاره ها در آن میدرخشند، از آن شما باشد تلاشگران بانک ملی ایران🙏🙏 @mohammadrezahoseinzadehh @erfan.sharifiii @smehr930618 @alahosseini_ @kidsbankmelli @bale.app"
"1049";"mehdijafari1400";"19:21:16 15-01-2021";"بسیار عالی به خصوص کتابخانه و کافی شاپ👏👏👏"
"1050";"sydjwd9243";"20:19:49 15-01-2021";"خسته نباشید"
"1051";"amir.razmjoo.47";"20:53:46 15-01-2021";"سلام ، ادمین جان عکس رو باید سلفی با ملی پلاس بگیریم یا اینکه فقط عکس از شعبه باشه؟"
"1052";"a.m.i.n.m";"22:12:02 15-01-2021";"رنگ بندی بکار رفته کارشناسی شده است فکر میکنم با حضور اونجا احساس غرور به آدم دست میده. خوشبحال حاضرین."
"1053";"mah.pishouni";"22:17:27 15-01-2021";"چند روز پیش تو سایت دیدم، خیلی خوب بود ، کتابخونه و کافی شاپ تو یه شعبه بانک فوق العاده س، اگرم چند ساعت اونجا معطل بشی گذر زمان رو احساس نمیکنی، حضور مشاور هم که راجع به همه چیز ازش سوال کنی عالیه ، انتخاب رنگهای سرد و گرم کنارهم حس تعادل و گرما و ارامش همزمان داشت ، من از بخش مشاوره و کتابخونه خیلی خوشم اومد"
"1054";"madar.ekhob";"22:23:36 15-01-2021";"عالی"
"1055";"_mostafa_115";"22:37:54 15-01-2021";"عاای"
"1056";"_mostafa_115";"22:37:56 15-01-2021";"عالی"
"1057";"_mostafa_115";"22:37:59 15-01-2021";"فوق العاده"
"1058";"_mostafa_115";"22:38:17 15-01-2021";"شیک"
"1059";"shir.in204";"23:03:24 15-01-2021";"لگو حرف نداره"
"1060";"aliasghar.ziaee";"23:23:23 15-01-2021";"تبریک می گویم به پرسنل مجرب و خوش سلیقه بانک ملی. موفق باشید"
"1061";"aysan1594";"00:22:02 16-01-2021";"عالی"
"1062";"zahra126175";"00:32:43 16-01-2021";"عالی عالی"
"1063";"ss6657552";"00:53:50 16-01-2021";"عالی و کامل"
"1064";"jjss.404";"05:08:53 16-01-2021";"حس شادی وشعف که دوست دارم از کارکنان خدوم تشکرکنم.@alisah2020"
"1065";"ffa.a404";"05:18:26 16-01-2021";"حس غرور و افتخار بخاطراین پیشرفت بزرگ. @amiralisah619"
"1066";"aall.404";"05:23:59 16-01-2021";"حس غرور وشکوه به آدم دست می دهد بخاطر این اعتماد سازی. @ftzhasa"
"1067";"ffss4473";"05:54:52 16-01-2021";"احساس غرور و سربلندی @ssaydjafar"
"1068";"sama_5993";"07:56:09 16-01-2021";"عالی"
"1069";"hoseeeni15";"08:04:18 16-01-2021";"عالی"
"1070";"ssaalleehhii91";"08:08:11 16-01-2021";"فوق العاده"
"1071";"abanmahi80";"08:11:01 16-01-2021";"عالی"
"1072";"omol_banin90";"08:37:05 16-01-2021";"عالیه"
"1073";"omol_banin90";"08:37:10 16-01-2021";"دست مریزاد"
"1074";"omol_banin90";"08:37:13 16-01-2021";"فوق العادس"
"1075";"omol_banin90";"08:37:15 16-01-2021";"👌👌👌👌"
"1076";"omol_banin90";"08:37:16 16-01-2021";"👌👌👌👌"
"1077";"omol_banin90";"08:37:17 16-01-2021";"👌"
"1078";"aall.404";"08:39:50 16-01-2021";"احساس غرور و افتخار @ft200083"
"1079";"ffa.a404";"08:40:32 16-01-2021";"احساس شادی وشعف @ftzhasa"
"1080";"farsahnoori1352";"08:42:57 16-01-2021";"احساس افتخار می کنم بخاطر دادن اعتماد @ssssaydjafar1400"
"1081";"ffa.a404";"08:44:22 16-01-2021";"احساس غرور وفخر @ftzhasa"
"1082";"ffss4473";"08:45:19 16-01-2021";"احساس خوشحالی و افتخار @ssssaydjafar1400"
"1083";"sjfooo";"08:46:50 16-01-2021";"احساس افتخار می کنم @ssaydjafar"
"1084";"sepid.sp0181";"10:24:56 16-01-2021";"خیلی خوبه که بانک ها اینطور بشن تلفیق هنر ومعماری و اقتصاد تا بانکها هم از این محیط خشک وکسالت آور وزمان بر دور بشن ودر بیان‌‌"
"1085";"sepid.sp0181";"10:25:28 16-01-2021";"همه چی شیک همه چی با کلاس👌❤"
